car_id,brand,model,year,mileage,engine_size,fuel_type,transmission,owner_count,accident_history,service_history,color,price
1461,Porsche,Coupe,2003,13881,2.5,Petrol,Automatic,5,0,Full,Silver,61715.95
1462,Porsche,Sedan,2006,10187,5.8,Petrol,Automatic,1,0,Partial,Black,48164.16
1463,Porsche,Minivan,2020,3351,4.6,Petrol,Manual,1,0,Full,Blue,64428.94
1464,BMW,Coupe,2013,71911,2.6,Hybrid,CVT,0,0,Full,White,67753.28
1465,Honda,Hatchback,2006,27882,2.4,Petrol,Manual,4,1,Full,Gray,12671.81
1466,Nissan,Convertible,2023,49261,3.6,Petrol,Automatic,5,0,Full,Silver,48541.72
1467,Toyota,SUV,2007,65022,1.4,Petrol,Manual,5,0,Full,Gray,13767.64
1468,Nissan,Sedan,2000,56865,1.6,Electric,Manual,0,1,Full,White,12998.2
1469,Audi,Minivan,2023,31791,1.9,Diesel,Automatic,4,0,Partial,Red,57783.13
1470,Land Rover,Minivan,2021,24542,4.9,Electric,Manual,1,0,Full,White,74684.11
1471,Chevrolet,Truck,2003,23577,3.6,Electric,Automatic,2,0,Full,Red,37970.21
1472,Toyota,Convertible,2011,51089,1.1,Diesel,Automatic,5,0,Full,White,24792.44
1473,Land Rover,SUV,2023,34139,4.4,Petrol,Automatic,2,0,Partial,Gray,67375.97
1474,Mercedes,Coupe,2002,94567,3.1,Petrol,Automatic,5,0,Full,White,45217.62
1475,Jaguar,SUV,2012,103853,3.6,Petrol,Manual,0,0,Full,Blue,54667.11
1476,Jaguar,Convertible,2019,9350,2.1,Hybrid,Automatic,5,0,None,Silver,54857.16
1477,Volvo,Convertible,2005,7322,3.8,Petrol,Automatic,4,0,Full,Silver,56100.97
1478,Jaguar,Hatchback,2010,49766,5.9,Petrol,Manual,5,0,Full,Black,35941.7
1479,Nissan,Hatchback,2022,17921,1.4,Diesel,CVT,0,1,Partial,Green,18711.82
1480,Kia,SUV,2003,937,2.4,Diesel,Automatic,3,0,Full,Blue,27767.08
1481,BMW,Coupe,2019,109750,2.2,Diesel,Automatic,0,0,Full,Silver,69469.67
1482,Chevrolet,SUV,2015,12867,2.2,Petrol,Automatic,0,0,Full,Silver,46488.46
1483,Lexus,Convertible,2006,132451,2.9,Hybrid,Automatic,0,0,None,Red,37471.94
1484,Tesla,Convertible,2021,63192,5.1,Diesel,Automatic,0,1,None,Blue,39086.99
1485,Volvo,Truck,2010,71911,5.6,Petrol,Automatic,4,0,Full,Gray,50268.96
1486,Hyundai,Hatchback,2023,11248,2.0,Hybrid,Manual,5,0,Full,Gray,33182.7
1487,Hyundai,Truck,2000,13341,3.7,Electric,Manual,4,0,Full,Red,37684.07
1488,Tesla,Sedan,2006,36830,4.2,Petrol,Automatic,4,0,Partial,Silver,42657.56
1489,Land Rover,Convertible,2011,9443,3.6,Petrol,Automatic,3,0,Full,White,60644.61
1490,Tesla,Truck,2006,18223,3.2,Diesel,Automatic,3,0,Full,Red,65042.83
1491,Tesla,SUV,2022,19390,2.0,Petrol,Automatic,5,0,Partial,Gray,69463.75
1492,Hyundai,Hatchback,2006,8695,3.4,Hybrid,Automatic,5,0,Full,Black,31734.57
1493,Volvo,Hatchback,2009,11482,3.0,Petrol,Automatic,0,0,Full,Gray,42706.13
1494,Mercedes,Coupe,2015,77688,5.0,Hybrid,Automatic,4,0,Partial,White,65277.84
1495,Nissan,SUV,2007,9147,4.8,Diesel,Automatic,3,0,Partial,Gray,29451.42
1496,Porsche,Coupe,2008,1443,1.7,Diesel,Automatic,2,0,Partial,Red,54712.75
1497,Jaguar,Truck,2008,49625,1.4,Petrol,Automatic,0,0,None,Black,27928.94
1498,Jaguar,Minivan,2001,186449,5.5,Petrol,Automatic,1,0,Full,Gray,26521.76
1499,BMW,Sedan,2012,20114,3.7,Petrol,Automatic,4,0,Full,Red,59004.08
1500,Volvo,SUV,2012,6315,5.3,Petrol,Automatic,0,0,Full,Green,65775.72
1501,BMW,SUV,2022,42243,1.3,Petrol,Automatic,5,0,Full,Red,82154.97
1502,Lexus,SUV,2022,118411,3.6,Hybrid,Automatic,0,0,Full,Green,70706.92
1503,Lexus,Coupe,2003,76638,3.7,Petrol,Automatic,1,0,Full,Red,37756.61
1504,BMW,Truck,2023,48711,5.3,Hybrid,Automatic,5,0,Full,Black,94586.38
1505,Volvo,SUV,2011,18920,1.5,Diesel,Manual,2,0,Full,Red,50405.26
1506,BMW,Minivan,2016,39031,2.2,Hybrid,Automatic,3,0,Full,Black,64978.14
1507,Jaguar,SUV,2001,4783,3.0,Electric,Automatic,3,1,Full,Blue,45997.08
1508,Toyota,Hatchback,2012,56807,5.3,Petrol,Manual,1,0,Partial,Green,27544.04
1509,Kia,Sedan,2017,64566,5.7,Hybrid,Manual,1,0,Full,White,31045.49
1510,Audi,Hatchback,2014,167665,6.0,Diesel,Automatic,3,1,Full,White,36074.23
1511,Hyundai,Hatchback,2007,15082,5.8,Hybrid,Manual,2,0,None,White,21119.89
1512,Hyundai,Sedan,2014,931,1.0,Diesel,Automatic,2,0,Partial,Blue,25556.11
1513,Chevrolet,Minivan,2000,39439,1.2,Diesel,CVT,0,0,Full,Red,13246.99
1514,Tesla,Truck,2019,61343,1.7,Petrol,Automatic,1,0,Full,Black,72116.56
1515,Audi,Hatchback,2009,78129,2.7,Petrol,Manual,1,0,Partial,Blue,39586.59
1516,Nissan,Truck,2011,10767,5.1,Diesel,Manual,1,0,Full,White,40796.74
1517,Volvo,Hatchback,2004,15173,5.5,Electric,Automatic,5,1,Full,Silver,28199.24
1518,Honda,Convertible,2008,35932,1.9,Hybrid,Manual,3,0,Partial,White,50159.4
1519,Audi,Sedan,2022,20068,4.1,Petrol,Automatic,3,0,Full,Red,65606.51
1520,Chevrolet,Hatchback,2007,98488,5.6,Hybrid,Automatic,3,0,Full,Green,33424.95
1521,Lexus,Convertible,2015,32099,3.3,Hybrid,Automatic,2,1,Full,Blue,51064.36
1522,Land Rover,Coupe,2013,80366,1.5,Petrol,Manual,3,0,Full,Silver,44192.24
1523,Tesla,Convertible,2012,43448,3.3,Petrol,Automatic,0,0,None,Blue,52463.92
1524,Chevrolet,SUV,2022,74160,2.9,Petrol,Automatic,5,0,Full,Gray,44116.74
1525,Porsche,Hatchback,2020,20223,3.9,Hybrid,Automatic,3,0,Full,Silver,70135.2
1526,Honda,Convertible,2012,89016,3.2,Hybrid,Automatic,5,0,Partial,Gray,34190.62
1527,Volvo,Truck,2004,16049,1.1,Petrol,Automatic,5,0,Full,Silver,38869.55
1528,Tesla,Coupe,2015,39493,6.0,Petrol,Manual,2,0,Full,Black,67874.06
1529,Nissan,Minivan,2010,12040,3.7,Hybrid,CVT,1,0,Full,Silver,39332.04
1530,Audi,Hatchback,2021,32268,3.4,Electric,Automatic,5,0,Full,White,64132.0
1531,Lexus,SUV,2004,19149,5.8,Hybrid,Automatic,0,0,Partial,Green,59940.0
1532,Mercedes,Minivan,2012,15510,1.8,Diesel,Automatic,2,0,Full,Gray,62556.3
1533,Toyota,Convertible,2010,170539,1.9,Petrol,Automatic,4,0,Full,Gray,16346.93
1534,Porsche,Minivan,2018,8722,5.0,Diesel,Automatic,5,0,None,Blue,44421.96
1535,Honda,Minivan,2002,77399,2.3,Petrol,Automatic,5,0,Full,White,3000.0
1536,Toyota,Coupe,2014,207276,5.0,Hybrid,Automatic,1,1,Full,Black,25448.74
1537,Tesla,Minivan,2006,1005,2.4,Petrol,Automatic,3,0,Full,Silver,59115.43
1538,Lexus,Minivan,2006,60036,1.2,Hybrid,Manual,2,0,Full,Black,40090.72
1539,Lexus,Hatchback,2005,14578,3.6,Petrol,CVT,4,0,Full,White,37398.18
1540,Chevrolet,Coupe,2002,2066,2.0,Hybrid,Automatic,2,0,Full,Green,32905.92
1541,Hyundai,SUV,2012,25782,4.8,Petrol,Automatic,3,0,Full,Silver,39980.82
1542,Hyundai,Convertible,2006,136836,4.2,Diesel,Automatic,2,0,Full,White,29408.67
1543,Audi,Coupe,2004,591,5.6,Diesel,Manual,4,0,Full,Gray,66669.69
1544,Chevrolet,Coupe,2022,44322,4.9,Petrol,Automatic,2,0,Partial,Gray,39799.5
1545,Jaguar,Sedan,2017,34797,1.9,Electric,Manual,0,0,Partial,Gray,60248.47
1546,Audi,Coupe,2021,103329,5.0,Diesel,Automatic,0,0,Full,Red,75953.45
1547,Jaguar,Sedan,2007,4387,4.2,Diesel,Automatic,3,0,None,Red,35819.53
1548,Hyundai,Convertible,2016,57210,4.3,Hybrid,Automatic,4,1,Partial,Gray,22311.02
1549,Chevrolet,Minivan,2019,56988,5.2,Hybrid,Automatic,4,1,Partial,Green,13507.45
1550,Jaguar,Hatchback,2000,55293,3.9,Diesel,Automatic,4,1,Full,Red,19636.12
1551,Porsche,Hatchback,2013,142654,3.3,Electric,Automatic,4,0,Partial,Green,61442.47
1552,Chevrolet,Convertible,2016,86605,4.2,Petrol,Manual,4,0,None,Red,25834.85
1553,Hyundai,Convertible,2009,2143,2.5,Petrol,Automatic,1,0,Full,Blue,40961.67
1554,Audi,Truck,2011,31846,1.9,Diesel,Automatic,2,0,Partial,White,57154.72
1555,Ford,Minivan,2015,25370,4.1,Petrol,Automatic,5,0,Partial,Blue,27100.05
1556,Chevrolet,Convertible,2013,18563,2.2,Diesel,Automatic,4,1,Full,Green,18720.07
1557,Mercedes,Coupe,2015,30013,1.4,Petrol,Automatic,5,0,Full,Silver,59118.03
1558,Honda,Hatchback,2007,24241,1.0,Diesel,Automatic,0,0,Full,Gray,24849.83
1559,Hyundai,SUV,2022,28311,4.0,Hybrid,Automatic,5,0,Full,Blue,50160.66
1560,BMW,Hatchback,2009,193789,2.8,Diesel,Automatic,5,0,Full,Blue,36560.85
1561,BMW,Sedan,2016,4640,4.8,Electric,Automatic,2,0,Full,Red,86098.41
1562,Audi,Hatchback,2017,127700,2.9,Hybrid,Automatic,5,0,Partial,White,53058.27
1563,Audi,Truck,2019,32719,3.4,Petrol,CVT,3,1,None,White,39895.99
1564,Toyota,Minivan,2015,48874,3.0,Petrol,Automatic,3,0,Full,Blue,42197.84
1565,Honda,Convertible,2016,88651,4.3,Petrol,Manual,4,0,Full,Silver,28373.85
1566,Honda,Minivan,2015,22350,2.8,Hybrid,Automatic,1,0,Full,Green,37878.55
1567,Porsche,Convertible,2018,28142,5.8,Petrol,Automatic,1,0,Partial,White,78508.65
1568,Audi,Hatchback,2023,26340,5.7,Petrol,Automatic,2,0,Full,Black,57153.42
1569,Honda,SUV,2023,23478,5.2,Electric,Automatic,1,0,Partial,Black,58853.62
1570,Nissan,SUV,2007,129867,5.6,Diesel,Automatic,5,0,Full,Gray,24627.58
1571,Toyota,Truck,2005,88284,3.2,Petrol,Automatic,3,0,Full,Blue,27007.05
1572,Jaguar,Sedan,2005,5770,3.7,Petrol,Automatic,4,0,Full,Silver,43657.46
1573,Lexus,Hatchback,2020,5721,4.7,Hybrid,Automatic,0,0,Full,Blue,65226.18
1574,Lexus,Convertible,2008,27919,4.5,Hybrid,Manual,5,1,Partial,Black,36348.38
1575,Jaguar,Hatchback,2003,5193,5.5,Petrol,Manual,3,0,Full,Green,33336.95
1576,Volvo,Truck,2011,48260,4.6,Diesel,Automatic,3,0,Full,Silver,54524.62
1577,Hyundai,Coupe,2011,7756,6.0,Hybrid,Automatic,2,1,Partial,Green,27755.73
1578,Toyota,Coupe,2022,36946,2.7,Hybrid,Automatic,5,0,Full,Gray,41061.75
1579,Nissan,Truck,2016,362,5.2,Hybrid,Automatic,1,0,Full,White,50973.87
1580,Honda,Convertible,2014,19033,4.5,Diesel,Manual,0,0,None,White,32508.09
1581,Ford,Minivan,2008,56534,4.5,Electric,Automatic,0,0,Full,White,43681.49
1582,Toyota,Truck,2006,33086,2.6,Petrol,Automatic,1,0,Partial,Black,30202.09
1583,Chevrolet,Convertible,2009,191451,4.9,Petrol,Automatic,4,0,Partial,Green,6028.88
1584,Jaguar,SUV,2015,103614,5.5,Hybrid,Manual,1,0,Full,Silver,64661.69
1585,Nissan,Truck,2011,22241,2.1,Diesel,Automatic,4,0,Full,Black,32482.15
1586,Mercedes,Convertible,2006,2327,4.1,Hybrid,Automatic,0,1,Full,Red,61942.07
1587,Land Rover,Truck,2017,93418,3.0,Petrol,Automatic,5,0,Full,Silver,45818.01
1588,Tesla,Truck,2014,121087,5.9,Hybrid,Automatic,2,0,Partial,Gray,57349.91
1589,Hyundai,Minivan,2005,85914,3.4,Petrol,Automatic,3,0,Full,Green,7641.84
1590,Jaguar,Minivan,2011,6845,2.1,Diesel,Manual,5,0,Full,Black,28701.48
1591,Ford,Convertible,2010,308652,2.9,Petrol,Automatic,0,0,Full,White,20730.72
1592,Honda,Convertible,2019,14959,4.3,Diesel,Manual,0,0,Full,White,42265.4
1593,Ford,Sedan,2002,64404,1.4,Hybrid,Automatic,0,0,Partial,White,30491.92
1594,Ford,Truck,2001,119317,4.0,Petrol,Automatic,3,0,Partial,Black,13223.52
1595,Audi,Coupe,2005,13438,5.7,Petrol,Manual,4,0,Partial,Green,51558.29
1596,Kia,Truck,2023,119439,5.3,Diesel,Automatic,2,0,Partial,Black,45432.29
1597,Audi,Truck,2021,18515,1.3,Hybrid,Manual,5,0,Full,White,77178.05
1598,Porsche,Convertible,2004,187353,6.0,Petrol,Manual,5,0,Full,White,50886.8
1599,Jaguar,Truck,2017,16512,4.5,Petrol,Automatic,2,0,Full,White,59834.78
1600,Porsche,Hatchback,2015,153346,1.8,Petrol,Manual,2,0,None,Red,34501.78
1601,Jaguar,Truck,2007,2751,1.1,Electric,Manual,4,0,Full,Black,54564.81
1602,Hyundai,Hatchback,2019,61768,1.9,Petrol,Automatic,5,0,None,White,25641.34
1603,Toyota,Minivan,2021,37976,5.2,Petrol,Automatic,1,0,Partial,Gray,28911.95
1604,Tesla,Coupe,2010,32492,1.1,Hybrid,Automatic,1,0,Partial,White,51155.21
1605,Ford,Convertible,2009,12647,2.2,Diesel,Automatic,2,0,Full,Green,46203.37
1606,Hyundai,Truck,2023,61140,4.8,Petrol,Automatic,0,0,Full,Black,40460.15
1607,Toyota,Hatchback,2011,10586,3.9,Electric,Automatic,0,0,Full,Gray,41931.6
1608,Land Rover,Hatchback,2020,40242,4.9,Diesel,Automatic,3,1,Full,Green,30661.18
1609,Lexus,Minivan,2005,14600,4.7,Diesel,Automatic,1,0,None,Blue,27041.04
1610,BMW,Hatchback,2019,155749,1.3,Petrol,Automatic,0,0,Partial,Blue,49217.4
1611,Chevrolet,SUV,2004,1452,5.5,Hybrid,Automatic,2,0,Partial,Blue,35776.15
1612,Nissan,Sedan,2022,11140,2.1,Petrol,Automatic,3,1,Full,Green,17035.36
1613,Jaguar,Coupe,2008,13874,3.8,Petrol,Manual,1,0,Full,Black,45721.1
1614,Land Rover,Minivan,2015,26727,4.2,Petrol,Automatic,3,0,Partial,Black,36742.44
1615,Lexus,Minivan,2021,13245,1.8,Hybrid,Automatic,0,0,Full,Green,60442.27
1616,Honda,Truck,2013,33799,5.9,Diesel,Automatic,2,0,Partial,Black,31719.56
1617,Volvo,SUV,2021,102968,3.4,Diesel,Automatic,2,0,Partial,Silver,53442.7
1618,Tesla,Truck,2007,62250,1.3,Petrol,Automatic,2,1,Full,Green,37868.39
1619,Nissan,Truck,2019,43370,5.7,Diesel,Manual,0,0,Partial,Gray,50077.31
1620,Porsche,Convertible,2018,4660,3.9,Hybrid,Automatic,4,0,Partial,Red,88579.48
1621,Porsche,Convertible,2013,59207,4.5,Petrol,Manual,5,1,Full,Red,48257.34
1622,Toyota,Convertible,2006,9100,3.6,Hybrid,Automatic,5,0,Full,Silver,36444.72
1623,Nissan,SUV,2004,77174,5.2,Petrol,Automatic,2,0,Full,Black,26234.12
1624,Audi,Truck,2017,14387,1.2,Hybrid,Manual,5,1,Full,Red,47928.66
1625,Lexus,Sedan,2001,26982,2.3,Petrol,Manual,4,1,Partial,Gray,13406.17
1626,Volvo,Coupe,2010,21575,3.3,Diesel,Automatic,2,0,Full,Green,48945.39
1627,Land Rover,Convertible,2021,97883,1.4,Electric,Manual,4,0,Partial,White,60371.92
1628,Tesla,Convertible,2007,6764,4.5,Electric,Automatic,1,0,Full,Green,95204.77
1629,Hyundai,Minivan,2000,41694,3.0,Petrol,Manual,5,0,None,Gray,8257.82
1630,Lexus,Truck,2021,7661,2.4,Diesel,Automatic,1,0,None,Black,48776.74
1631,Volvo,Truck,2011,61004,1.0,Petrol,Manual,2,0,Partial,Gray,43871.39
1632,BMW,SUV,2001,117735,4.6,Hybrid,Automatic,3,0,Full,Blue,69496.14
1633,Jaguar,SUV,2017,28511,5.2,Diesel,Automatic,3,0,Full,Black,73140.65
1634,Hyundai,Convertible,2006,33480,3.0,Petrol,Automatic,0,0,Full,Gray,37909.98
1635,Porsche,Truck,2016,131155,3.8,Petrol,Automatic,1,0,Full,Silver,66231.4
1636,Hyundai,Sedan,2021,36801,2.1,Electric,Automatic,1,0,Full,Green,50093.63
1637,Land Rover,Coupe,2022,33432,4.1,Diesel,Automatic,3,0,Partial,Gray,57810.74
1638,Porsche,Truck,2013,43176,1.1,Petrol,Automatic,2,0,Full,Green,64368.73
1639,Land Rover,Minivan,2023,58435,3.4,Petrol,Manual,0,0,Full,Blue,53059.31
1640,Toyota,Truck,2006,5651,4.2,Petrol,Automatic,1,1,Full,Red,24074.4
1641,Audi,Hatchback,2021,86049,5.6,Diesel,Manual,0,1,None,White,16908.81
1642,Land Rover,SUV,2002,28591,2.9,Electric,Automatic,1,0,Full,Silver,56498.93
1643,Porsche,Minivan,2005,3754,4.8,Hybrid,Automatic,4,0,Full,Gray,64764.11
1644,Toyota,Coupe,2019,77131,4.0,Diesel,Automatic,4,0,None,Black,26051.0
1645,Land Rover,Convertible,2001,23656,5.6,Hybrid,Automatic,0,0,Full,Silver,51909.14
1646,BMW,Minivan,2016,5288,3.0,Diesel,Automatic,3,0,Partial,Red,43036.86
1647,Hyundai,Truck,2011,50225,2.6,Petrol,Automatic,3,0,Partial,White,32626.54
1648,Audi,Convertible,2011,106067,5.4,Electric,Automatic,1,0,Full,Blue,95159.04
1649,Land Rover,Truck,2016,109352,1.2,Petrol,Automatic,5,0,Full,White,48448.01
1650,Toyota,Convertible,2009,158105,1.7,Petrol,Automatic,4,0,Partial,Gray,12357.13
1651,Honda,Coupe,2002,101136,1.4,Electric,Manual,4,0,Full,Blue,21545.7
1652,Lexus,SUV,2019,107,5.2,Petrol,Manual,0,1,Full,Red,53164.17
1653,Mercedes,Coupe,2017,23921,1.1,Hybrid,Manual,5,0,Full,Red,68897.68
1654,Volvo,Hatchback,2012,85336,5.3,Electric,CVT,0,0,Full,White,59544.5
1655,Mercedes,Sedan,2011,22805,3.3,Diesel,Automatic,3,0,Full,White,59625.37
1656,Honda,SUV,2016,46008,1.0,Petrol,Automatic,3,1,None,Red,5974.39
1657,Mercedes,Coupe,2003,46610,3.0,Petrol,Manual,5,0,None,Green,39722.23
1658,Honda,Hatchback,2022,22708,1.9,Petrol,Automatic,5,1,Full,White,9053.97
1659,Tesla,Sedan,2009,117417,4.1,Diesel,Manual,3,1,Full,Black,36079.89
1660,Kia,Hatchback,2010,34981,4.4,Hybrid,Automatic,2,0,Full,White,35217.46
1661,Honda,Truck,2005,31254,3.4,Diesel,Automatic,4,0,None,Black,20800.45
1662,Honda,Truck,2005,299848,1.2,Diesel,Automatic,4,0,Full,Blue,3000.0
1663,Ford,Convertible,2008,34011,4.3,Diesel,CVT,0,0,Full,White,49427.79
1664,Honda,SUV,2014,9824,5.2,Diesel,Manual,4,0,Partial,Silver,32400.65
1665,BMW,Truck,2001,35981,4.6,Hybrid,Manual,0,0,Full,Silver,70706.9
1666,Lexus,Minivan,2003,84104,5.1,Petrol,Automatic,5,0,Full,Green,30089.08
1667,Jaguar,Hatchback,2004,74997,2.0,Hybrid,Automatic,5,0,Full,Green,31441.99
1668,Land Rover,SUV,2016,77695,5.4,Diesel,Automatic,2,0,Partial,Blue,57368.92
1669,Volvo,Minivan,2007,61554,2.6,Petrol,Manual,5,0,Partial,Blue,29957.02
1670,Audi,Truck,2007,14666,1.1,Petrol,Automatic,3,0,Partial,Green,54869.07
1671,Lexus,Convertible,2021,99055,5.2,Petrol,Automatic,2,0,Full,Silver,67217.46
1672,Porsche,Coupe,2011,111953,5.7,Diesel,Automatic,3,0,Full,Blue,65104.8
1673,Jaguar,Convertible,2020,10793,4.3,Petrol,Automatic,3,0,Partial,Black,62725.32
1674,Tesla,Minivan,2007,6989,2.2,Electric,Automatic,0,1,Partial,Green,48979.11
1675,Tesla,Sedan,2018,185668,2.3,Diesel,Automatic,3,0,Full,Black,59585.46
1676,Chevrolet,Truck,2002,101370,3.3,Electric,Automatic,2,0,Full,Gray,32449.09
1677,Hyundai,Minivan,2017,111856,5.5,Petrol,Manual,1,0,Partial,Gray,24061.32
1678,Honda,Sedan,2020,108743,1.7,Petrol,Automatic,5,0,Full,White,25815.58
1679,Lexus,Sedan,2018,39010,5.1,Petrol,Automatic,0,0,Full,Black,54608.23
1680,Toyota,Hatchback,2018,51979,2.5,Petrol,Automatic,5,0,Full,Green,26044.45
1681,Ford,SUV,2014,39412,5.0,Hybrid,CVT,3,0,None,Silver,26373.12
1682,Mercedes,Hatchback,2005,2628,5.6,Petrol,Automatic,3,1,Partial,Silver,29461.52
1683,Porsche,Truck,2015,68423,3.1,Diesel,Automatic,4,0,Full,Green,68590.74
1684,Tesla,Sedan,2007,35193,2.8,Petrol,Automatic,0,0,Partial,Silver,46716.1
1685,Volvo,Minivan,2015,52164,5.0,Diesel,Automatic,0,0,Full,White,44264.58
1686,Tesla,Coupe,2017,34922,3.6,Hybrid,CVT,2,0,Full,Black,83585.96
1687,Audi,Sedan,2019,33845,4.4,Diesel,Manual,1,0,Full,Blue,60877.77
1688,Land Rover,Minivan,2015,9424,4.1,Hybrid,Automatic,2,1,Full,White,44595.85
1689,Tesla,Coupe,2010,16335,1.8,Petrol,Automatic,2,0,None,Blue,48624.52
1690,Audi,Hatchback,2006,8649,5.2,Electric,Automatic,2,1,Full,Red,46334.15
1691,Lexus,Hatchback,2016,10887,2.0,Hybrid,Automatic,1,0,Full,Red,56085.82
1692,Lexus,SUV,2016,180554,5.7,Diesel,Manual,2,0,None,Gray,39928.58
1693,Ford,Minivan,2011,8309,2.3,Diesel,Automatic,5,1,Full,Blue,14873.14
1694,Hyundai,Sedan,2012,15685,4.7,Electric,Automatic,0,0,Full,Black,48536.57
1695,Chevrolet,Convertible,2009,44651,2.4,Diesel,Manual,1,0,Full,Blue,33760.84
1696,Jaguar,Hatchback,2006,47103,2.6,Hybrid,Automatic,3,0,None,Blue,30308.96
1697,Tesla,Hatchback,2013,8360,2.6,Diesel,Automatic,4,0,Full,Silver,52290.71
1698,Volvo,SUV,2022,78925,4.7,Petrol,Automatic,4,0,Full,Black,56597.96
1699,Tesla,Coupe,2000,76903,3.8,Hybrid,Automatic,5,0,Full,Green,65060.09
1700,Kia,SUV,2016,13545,5.4,Diesel,Manual,0,0,None,Blue,34324.49
1701,Chevrolet,Sedan,2003,17030,2.5,Diesel,Automatic,4,0,Partial,Blue,13797.18
1702,Nissan,Minivan,2020,139021,4.5,Diesel,Automatic,5,1,Full,Blue,21268.0
1703,Volvo,Truck,2004,87340,4.8,Petrol,Automatic,5,0,Partial,Gray,33788.24
1704,BMW,Truck,2019,59832,1.8,Hybrid,Automatic,4,0,Partial,Green,64584.65
1705,Honda,Minivan,2023,4290,3.0,Electric,Manual,4,1,Partial,Silver,40613.64
1706,Jaguar,Coupe,2022,27086,3.4,Hybrid,Automatic,5,0,Partial,White,54942.73
1707,BMW,Hatchback,2006,40969,2.8,Petrol,Manual,5,0,Full,Silver,37209.4
1708,Nissan,Coupe,2009,10376,2.6,Diesel,Manual,3,0,Partial,Blue,22987.38
1709,Kia,Hatchback,2016,29730,4.4,Hybrid,Manual,4,0,Partial,Blue,32262.17
1710,Nissan,Hatchback,2006,45942,2.1,Diesel,Manual,2,0,Full,Green,20983.44
1711,Chevrolet,Truck,2000,19828,4.5,Diesel,Automatic,5,0,Full,Red,26998.33
1712,Tesla,Coupe,2006,75921,5.7,Electric,Manual,0,0,Full,White,66730.61
1713,Chevrolet,SUV,2023,91769,3.8,Diesel,Automatic,0,0,Partial,Blue,35603.53
1714,Chevrolet,Hatchback,2010,19549,4.1,Diesel,Automatic,5,0,Partial,Green,22539.81
1715,Nissan,Convertible,2008,91211,1.3,Petrol,Automatic,0,0,Full,Silver,26390.86
1716,Kia,Convertible,2011,5467,5.3,Petrol,Automatic,3,0,Partial,Green,30445.59
1717,Jaguar,SUV,2002,90924,2.4,Petrol,Automatic,3,0,Partial,White,38051.77
1718,BMW,Convertible,2003,8287,4.1,Electric,Automatic,5,0,None,Red,62053.41
1719,Mercedes,Sedan,2003,4328,5.9,Diesel,Automatic,4,0,Full,Red,66505.01
1720,Tesla,Hatchback,2012,51329,4.0,Diesel,Automatic,2,0,Full,Black,60016.9
1721,Nissan,SUV,2022,31927,4.6,Hybrid,Automatic,4,0,Partial,Blue,47354.99
1722,BMW,Coupe,2018,119238,3.2,Diesel,Manual,0,0,Full,Green,64792.92
1723,Hyundai,Hatchback,2009,22564,1.3,Diesel,Automatic,2,0,Full,Red,38917.9
1724,Mercedes,SUV,2004,16924,5.0,Petrol,Automatic,0,0,Full,Red,72672.28
1725,Mercedes,Truck,2006,34730,1.2,Hybrid,Automatic,2,0,Partial,Red,60223.85
1726,Lexus,Coupe,2023,30435,4.5,Petrol,Automatic,5,0,Full,Blue,59658.34
1727,Ford,Truck,2015,21112,1.1,Petrol,Automatic,1,0,Full,Green,26453.59
1728,Tesla,Hatchback,2000,59166,5.3,Petrol,Automatic,3,0,Full,Gray,43319.22
1729,Mercedes,Coupe,2011,71264,1.8,Petrol,Automatic,3,1,Full,Green,37104.2
1730,Nissan,Convertible,2001,95860,3.6,Petrol,Automatic,5,0,None,Green,11302.32
1731,Lexus,SUV,2006,180331,4.0,Diesel,Automatic,0,0,Full,Green,51419.22
1732,BMW,Hatchback,2010,15507,3.3,Petrol,CVT,0,0,Full,Red,60175.05
1733,Hyundai,Sedan,2012,62955,2.7,Diesel,Automatic,1,0,Full,Green,31592.43
1734,Audi,Coupe,2001,25065,3.3,Petrol,Manual,4,0,Full,Black,51080.61
1735,Tesla,Coupe,2006,56517,2.6,Petrol,Manual,2,1,None,White,22859.94
1736,Jaguar,Minivan,2014,32311,3.2,Diesel,Automatic,5,0,None,Gray,19795.68
1737,Chevrolet,Hatchback,2010,253943,2.8,Electric,CVT,1,0,Full,White,27096.34
1738,Volvo,Hatchback,2001,65263,3.8,Hybrid,Manual,5,0,Full,White,36974.29
1739,Volvo,Truck,2006,152342,2.2,Electric,Automatic,1,0,Full,Green,52577.81
1740,BMW,Minivan,2003,90081,5.9,Diesel,Automatic,0,0,Full,Green,47068.04
1741,Kia,Convertible,2010,116601,3.5,Diesel,Automatic,0,0,Partial,Black,28956.78
1742,Toyota,Truck,2001,84213,2.0,Diesel,Automatic,4,0,Full,Green,15682.82
1743,Toyota,Minivan,2015,30731,3.4,Diesel,Automatic,5,0,Partial,Gray,23932.4
1744,BMW,Truck,2006,14503,5.3,Petrol,Manual,5,0,Partial,Blue,58383.75
1745,Nissan,Convertible,2012,23127,1.1,Diesel,Manual,4,0,Full,Silver,25854.05
1746,Mercedes,Minivan,2004,1022,4.4,Petrol,Automatic,0,0,Partial,Red,50528.4
1747,Ford,Minivan,2016,37116,3.7,Diesel,Manual,3,0,Partial,White,26995.72
1748,Tesla,Sedan,2020,35165,1.8,Diesel,Manual,4,0,Full,White,68446.59
1749,Volvo,Truck,2011,37248,5.1,Petrol,Automatic,1,0,None,Black,40600.39
